iso3_a,iso3_b,psw_tree,psw_cognet
GEO,TUN,0.014571730000000005,0.030565344
GEO,TWN,3.24800000000014e-05,0.0051475251
GEO,UKR,0.31890172000000006,0.29534164
GEO,URY,0.060699640000000055,0.086197101
GEO,USA,0.07291203999999996,0.088072263
GEO,UZB,0.11182570000000003,0.11023798
GEO,VEN,0.05283117000000004,0.082448006
GEO,ZAF,0.021183669999999988,0.032948911
GRC,GRC,1.0,1.0
GRC,HRV,0.28057325,0.22034678
GRC,HUN,0.11511207000000001,0.1319351
GRC,IDN,0.000320969999999976,0.037486013
GRC,IND,0.19516772000000004,0.099841706
GRC,ISR,0.15921377999999997,0.14298613
GRC,ITA,0.23930441999999996,0.20535818
GRC,JAM,0.02037184999999997,0.025619656
GRC,JPN,0.037138400000000016,0.14526533
GRC,KAZ,0.13698858000000003,0.09828642
GRC,KOR,0.08439260999999998,0.095291756
GRC,LBN,0.09797697999999999,0.10791143
GRC,LTU,0.24768447999999998,0.13299026
GRC,MAR,0.054644580000000054,0.072101586
GRC,MCO,0.18960184000000002,0.22121955
GRC,MDA,0.21199632000000002,0.16243638
GRC,MEX,0.16473693,0.20612234
GRC,NLD,0.31646842,0.26129594
GRC,NOR,0.31147634999999996,0.17898548
GRC,NZL,0.38052315000000003,0.33356029
GRC,PAK,0.24485981,0.11956529
GRC,PER,0.13653970000000004,0.17899039
GRC,PHL,0.13394028000000002,0.13777903
GRC,POL,0.25389689000000004,0.18494506
GRC,PRT,0.20972669,0.26477322
GRC,ROU,0.25096852000000003,0.23213345
GRC,RUS,0.20600194000000005,0.12620944
GRC,SLV,0.15730685,0.20598327
GRC,SRB,0.20916051000000002,0.024486724
GRC,SVK,0.22456151000000002,0.14082156
GRC,SVN,0.27494054999999995,0.19933268
GRC,SWE,0.30755246,0.27397558
GRC,THA,0.07677758000000001,0.090520792
GRC,TUN,0.05736255999999995,0.081889428
GRC,TWN,0.0010256199999999493,0.008196543
GRC,UKR,0.22549838,0.12489962
GRC,URY,0.21453111999999996,0.24033593
GRC,USA,0.38241494,0.34550858
GRC,UZB,0.06893563000000003,0.039032575
GRC,VEN,0.15457891999999995,0.20260248
GRC,ZAF,0.10587800000000003,0.095302179
HRV,HRV,1.0,1.0
HRV,HUN,0.12998228999999994,0.18654624
HRV,IDN,0.00034588999999995984,0.042157654
HRV,IND,0.19741821000000004,0.11366156
HRV,ISR,0.34441054000000004,0.1756776
HRV,ITA,0.30089657999999997,0.26618636
HRV,JAM,0.021525029999999945,0.029904747
HRV,JPN,0.035997990000000035,0.17443262
HRV,KAZ,0.20517653000000002,0.22221671
HRV,KOR,0.07985609999999999,0.10936805
HRV,LBN,0.33050293,0.12238315
HRV,LTU,0.32897770000000004,0.24851085
HRV,MAR,0.29437798000000004,0.081414722
HRV,MCO,0.37542522,0.26179618
HRV,MDA,0.26415151000000003,0.28054097
HRV,MEX,0.38214314000000005,0.24941398
HRV,NLD,0.35325949999999995,0.35046604
HRV,NOR,0.30810845,0.21082401
HRV,NZL,0.36878025999999997,0.38747251
HRV,PAK,0.28534347000000004,0.13681956
HRV,PER,0.34667437999999995,0.21754245
HRV,PHL,0.12704062000000005,0.15855227
HRV,POL,0.35300052000000004,0.32902101
HRV,PRT,0.39615023000000005,0.31325385
HRV,ROU,0.26972770999999995,0.29130366
HRV,RUS,0.32271147,0.32472545
HRV,SLV,0.39876634,0.25055853
HRV,SRB,0.40967065,0.060607448
HRV,SVK,0.33146113,0.31087729
HRV,SVN,0.47339368000000004,0.44178548
HRV,SWE,0.32245827000000005,0.35521922
HRV,THA,0.07388150999999998,0.10187058
HRV,TUN,0.32849246,0.092371315
HRV,TWN,0.00017177999999995475,0.0075943279
HRV,UKR,0.35501307000000004,0.3145287
HRV,URY,0.39975196,0.28863931
HRV,USA,0.40288400999999996,0.4021906
HRV,UZB,0.10616915999999998,0.10435522
HRV,VEN,0.39321244,0.24629301
HRV,ZAF,0.10286635,0.11524816
HUN,HUN,1.0,1.0
HUN,IDN,9.53099999999596e-05,0.026758678
HUN,IND,0.07004308999999997,0.070347033
HUN,ISR,0.07892549000000004,0.10449309
HUN,ITA,0.09495025999999995,0.14361209
HUN,JAM,0.008424940000000047,0.01667312
HUN,JPN,0.018763780000000008,0.11245958
HUN,KAZ,0.053209300000000015,0.09370961
HUN,KOR,0.04188608999999999,0.069982201
HUN,LBN,0.04615729999999996,0.075697489
HUN,LTU,0.09908801,0.1143574
HUN,MAR,0.026074170000000008,0.050258096
HUN,MCO,0.07229989999999997,0.14915964
HUN,MDA,0.07331829999999995,0.13307081
HUN,MEX,0.06551147000000002,0.14519247
HUN,NLD,0.16054201,0.20509638
HUN,NOR,0.14339237999999999,0.12606809
HUN,NZL,0.18617362000000004,0.23365526
HUN,PAK,0.09386592999999999,0.084359422
HUN,PER,0.05219041999999996,0.12617554
HUN,PHL,0.06584018000000003,0.099013314
HUN,POL,0.10972053000000004,0.1597331
HUN,PRT,0.08789902999999999,0.18327466
HUN,ROU,0.12758272999999998,0.19559829
HUN,RUS,0.07864296000000004,0.12094976
HUN,SLV,0.060283060000000055,0.14533398
HUN,SRB,0.08689206999999999,0.036197845
HUN,SVK,0.12064253999999996,0.15883534
HUN,SVN,0.12556994,0.17439325
HUN,SWE,0.14732641000000002,0.21152632
HUN,THA,0.03769654,0.061932247
HUN,TUN,0.026388999999999996,0.056810662
HUN,TWN,0.001444639999999997,0.0076041361
HUN,UKR,0.08542406999999996,0.12274284
HUN,URY,0.09058403999999998,0.16824076
HUN,USA,0.18528765000000003,0.24141486
HUN,UZB,0.02466016999999998,0.038834482
HUN,VEN,0.05912083000000001,0.14282404
HUN,ZAF,0.050883710000000026,0.07089553
IDN,IDN,1.0,1.0
IDN,IND,0.0006061800000000117,0.037812147
IDN,ISR,0.0007584099999999871,0.027470777
IDN,ITA,0.000529349999999984,0.04225909
IDN,JAM,0.0074865800000000204,0.006348432
IDN,JPN,0.0013521899999999754,0.039645679
IDN,KAZ,0.0003392700000000026,0.027867278
IDN,KOR,0.0002497999999999667,0.023458512
IDN,LBN,0.0008435799999999549,0.027660614
IDN,LTU,0.0011283199999999605,0.030043626
IDN,MAR,0.0004542499999999894,0.021344909
IDN,MCO,7.312999999997682e-05,0.0432452
IDN,MDA,0.0013134500000000493,0.036290683
IDN,MEX,6.687999999999139e-05,0.043280706
IDN,NLD,0.000986869999999973,0.047108021
IDN,NOR,0.0010035600000000144,0.027844097
IDN,NZL,0.01608443000000004,0.053572342
IDN,PAK,0.0003045200000000303,0.031312738
IDN,PER,7.617000000004204e-05,0.038722761
IDN,PHL,0.22773242000000005,0.040184867
IDN,POL,0.0012633800000000361,0.03681577
IDN,PRT,0.0001415000000000166,0.052120607
IDN,ROU,0.0011529900000000204,0.043429513
IDN,RUS,0.0005480599999999614,0.033874191
IDN,SLV,6.74699999999584e-05,0.044543501
IDN,SRB,0.0004981800000000147,0.0062662265
IDN,SVK,0.001369480000000034,0.029850217
IDN,SVN,0.00040960000000000996,0.038199216
IDN,SWE,0.00025945999999998914,0.045481153
IDN,THA,0.008372190000000002,0.025991712
IDN,TUN,0.0004834500000000519,0.024517022
IDN,TWN,0.011686439999999965,0.010418825
IDN,UKR,0.0006032599999999944,0.030032581
IDN,URY,9.53099999999596e-05,0.047044918
IDN,USA,0.002212349999999974,0.054785803
IDN,UZB,0.00018351999999999258,0.011627261
IDN,VEN,6.764999999997467e-05,0.043815657
IDN,ZAF,8.637000000000228e-05,0.023712434
IND,IND,1.0,1.0
IND,ISR,0.09587555999999997,0.077970289
IND,ITA,0.16120767999999996,0.10023082
IND,JAM,0.025020420000000043,0.025470123
IND,JPN,0.022177820000000015,0.089522392
IND,KAZ,0.09183657,0.056213297
IND,KOR,0.04934269000000002,0.057416838
IND,LBN,0.06354749000000004,0.059082139
IND,LTU,0.16446930000000004,0.06896928
IND,MAR,0.03695404999999996,0.040251914
IND,MCO,0.14724201000000003,0.10194405
IND,MDA,0.14750648,0.078244038
IND,MEX,0.14296317000000003,0.10061308
IND,NLD,0.19431520000000002,0.13438237
IND,NOR,0.19531721000000002,0.094815284
IND,NZL,0.23361790000000004,0.18300405
IND,PAK,0.36505073,0.13591014
IND,PER,0.12480705999999997,0.08658313
IND,PHL,0.0782522,0.07516364
IND,POL,0.16569972,0.09596359
IND,PRT,0.16440891999999996,0.13232502
IND,ROU,0.16581625,0.11233675
IND,RUS,0.14009452,0.066982888
IND,SLV,0.14352273999999998,0.099709362
IND,SRB,0.17537760999999996,0.012443986
IND,SVK,0.15172576999999998,0.074596718
IND,SVN,0.20086824999999997,0.10548024
IND,SWE,0.19227408999999995,0.14393397
IND,THA,0.04599487999999996,0.064733312
IND,TUN,0.04020774000000005,0.044701081
IND,TWN,0.0017750300000000108,0.0061562564
IND,UKR,0.15389913,0.068124764
IND,URY,0.16556698000000003,0.11860746
IND,USA,0.23402292000000002,0.18278809
IND,UZB,0.05158841999999997,0.022212438
IND,VEN,0.14104956000000002,0.098020703
IND,ZAF,0.06570303,0.055986278
ISR,ISR,1.0,1.0
ISR,ITA,0.12769365,0.15025871
ISR,JAM,0.020383779999999962,0.021850605
ISR,JPN,0.025966409999999995,0.11895954
ISR,KAZ,0.07820302000000001,0.08985763
ISR,KOR,0.059535980000000044,0.07766445
ISR,LBN,0.34466140999999995,0.13794424
ISR,LTU,0.13323759999999996,0.1134771
ISR,MAR,0.32783765,0.082655661
ISR,MCO,0.09328948999999997,0.16090524
ISR,MDA,0.10006022000000003,0.12440702
ISR,MEX,0.08293974000000004,0.15414678
ISR,NLD,0.20628333,0.20613034
ISR,NOR,0.20337713000000002,0.1494929
ISR,NZL,0.26636684,0.27857307
ISR,PAK,0.12917601999999995,0.096594349
ISR,PER,0.06429631000000002,0.13205723
ISR,PHL,0.09479892000000001,0.11278635
ISR,POL,0.14606816,0.15274642
ISR,PRT,0.11661880999999996,0.19660489
ISR,ROU,0.12975382999999996,0.17321329
ISR,RUS,0.11364257,0.11770319
ISR,SLV,0.07433522000000004,0.15210754
ISR,SRB,0.35245477999999997,0.021258604
ISR,SVK,0.12265055999999996,0.11788722
ISR,SVN,0.39593409999999996,0.16211139
ISR,SWE,0.19565874000000005,0.21997957
ISR,THA,0.053886650000000036,0.070901461
ISR,TUN,0.34475564999999997,0.092100844
ISR,TWN,0.0011248000000000369,0.0044899611
ISR,UKR,0.1224556,0.11319836
ISR,URY,0.12014705000000003,0.18314299
ISR,USA,0.26527535999999996,0.28657842
ISR,UZB,0.03656411000000004,0.036654398
ISR,VEN,0.07464039,0.14976436
ISR,ZAF,0.07040071000000003,0.076125205
ITA,ITA,1.0,1.0
ITA,JAM,0.016623909999999964,0.026959008
ITA,JPN,0.027221139999999977,0.15176512
ITA,KAZ,0.10858601000000001,0.10550182
ITA,KOR,0.05922008000000001,0.09905035
ITA,LBN,0.12886982999999996,0.13789538
ITA,LTU,0.19915998000000001,0.14486361
ITA,MAR,0.09729409,0.10303474
ITA,MCO,0.48104899999999995,0.39630553
ITA,MDA,0.32786565999999995,0.24258047
ITA,MEX,0.41757435,0.36821026
ITA,NLD,0.25636840000000005,0.28214619
ITA,NOR,0.23793894000000004,0.18281743
ITA,NZL,0.2760433,0.33624929
ITA,PAK,0.20888954000000004,0.11749439
ITA,PER,0.38607365000000005,0.33481947
ITA,PHL,0.09527361000000001,0.14797029
ITA,POL,0.20401579000000003,0.20548409
ITA,PRT,0.41574764,0.41665545
ITA,ROU,0.40372151,0.3432039
ITA,RUS,0.16696137,0.13848005
ITA,SLV,0.4436664,0.38498831
ITA,SRB,0.23473858999999997,0.031222224
ITA,SVK,0.18224554999999998,0.15232643
ITA,SVN,0.26399022000000005,0.21378638
ITA,SWE,0.24682033000000003,0.28379884
ITA,THA,0.05575364999999999,0.08986263
ITA,TUN,0.11742430999999998,0.12203158
ITA,TWN,0.0012777400000000272,0.0072264294
ITA,UKR,0.18354958,0.13720116
ITA,URY,0.42197186,0.3865687
ITA,USA,0.32114136000000004,0.37227029
ITA,UZB,0.05598104000000004,0.043071911
ITA,VEN,0.43623113999999996,0.37864572
ITA,ZAF,0.07727711999999998,0.096972883
JAM,JAM,1.0,1.0
JAM,JPN,0.003148139999999966,0.025815202
JAM,KAZ,0.009787499999999949,0.011545195
JAM,KOR,0.006523009999999996,0.014410182
JAM,LBN,0.012153980000000009,0.018337669
JAM,LTU,0.01521307000000005,0.017218634
JAM,MAR,0.007888499999999965,0.010285692
JAM,MCO,0.012097119999999961,0.030878678
JAM,MDA,0.012392940000000019,0.01855105
JAM,MEX,0.012585999999999986,0.022994531
JAM,NLD,0.029056850000000023,0.037731104
JAM,NOR,0.024344860000000024,0.026915964
JAM,NZL,0.03063399,0.050832521
JAM,PAK,0.03698051000000002,0.021228917
JAM,PER,0.010484579999999966,0.019188654
JAM,PHL,0.010886909999999972,0.019350111
JAM,POL,0.01638150000000005,0.024095528
JAM,PRT,0.016552330000000004,0.032788638
JAM,ROU,0.016712130000000047,0.030423176
JAM,RUS,0.012663250000000015,0.013619395
JAM,SLV,0.01202046999999995,0.022118624
JAM,SRB,0.01595378000000003,0.0027191313
JAM,SVK,0.014135239999999993,0.018424604
JAM,SVN,0.021656690000000034,0.027387669
JAM,SWE,0.02301162000000001,0.038842462
JAM,THA,0.006201030000000052,0.013595182
JAM,TUN,0.008152599999999954,0.011720484
JAM,TWN,0.016761479999999995,0.0034634543
JAM,UKR,0.01287830000000001,0.013516225
JAM,URY,0.01616751999999999,0.028923469
JAM,USA,0.03227126999999996,0.051188286
JAM,UZB,0.025928260000000036,0.0041912193
JAM,VEN,0.011826219999999998,0.021757729
JAM,ZAF,0.008075889999999974,0.014524037
JPN,JPN,1.0,1.0
JPN,KAZ,0.01294518,0.078486376
JPN,KOR,0.020579279999999978,0.19125351
JPN,LBN,0.013626400000000038,0.081568755
JPN,LTU,0.026081319999999963,0.10744487
JPN,MAR,0.006493810000000044,0.051486377
JPN,MCO,0.017415109999999956,0.14886265
JPN,MDA,0.01663994999999996,0.10540766
JPN,MEX,0.016934279999999968,0.13077465
JPN,NLD,0.04891467000000005,0.21383899
JPN,NOR,0.04838931999999996,0.15113863
JPN,NZL,0.07067363999999998,0.29158032
JPN,PAK,0.03009002999999999,0.10153629
JPN,PER,0.012088180000000004,0.10925619
JPN,PHL,0.025933439999999974,0.11697257
JPN,POL,0.030298889999999967,0.14641432
JPN,PRT,0.025287089999999957,0.18222117
JPN,ROU,0.02896863000000005,0.16307636
JPN,RUS,0.01740604999999995,0.095383115
JPN,SLV,0.013974909999999952,0.12574382
JPN,SRB,0.01660085,0.017855242
JPN,SVK,0.024232209999999976,0.1122039
JPN,SVN,0.03402548999999999,0.1587425
JPN,SWE,0.04713803999999999,0.22634706
JPN,THA,0.014265419999999973,0.082133532
JPN,TUN,0.005959990000000026,0.056930907
JPN,TWN,0.004307390000000022,0.15619038
JPN,UKR,0.019187929999999964,0.092570856
JPN,URY,0.02622007999999998,0.16369608
JPN,USA,0.06662022999999995,0.28885761
JPN,UZB,0.005314649999999976,0.030034833
JPN,VEN,0.013691310000000012,0.12356295
JPN,ZAF,0.01747262000000005,0.089177907
KAZ,KAZ,1.0,1.0
KAZ,KOR,0.030588089999999957,0.048180159
KAZ,LBN,0.03757566000000001,0.05376254
KAZ,LTU,0.30996495,0.25007218
KAZ,MAR,0.020470019999999978,0.03816421
KAZ,MCO,0.08238416999999998,0.10930097
KAZ,MDA,0.26144129000000005,0.2707105
KAZ,MEX,0.07630842999999998,0.11220463
KAZ,NLD,0.12153596,0.12945253
KAZ,NOR,0.12803560000000003,0.080288835
KAZ,NZL,0.13465636999999997,0.14147064
KAZ,PAK,0.10970849000000005,0.061906781
KAZ,PER,0.06582927999999999,0.099938408
KAZ,PHL,0.04621713999999999,0.061110198
KAZ,POL,0.26495062999999996,0.24451673
KAZ,PRT,0.09081709000000004,0.13555968
KAZ,ROU,0.11671275000000003,0.13676117
KAZ,RUS,0.45938593000000005,0.46585411
KAZ,SLV,0.07575940999999997,0.11498948
KAZ,SRB,0.27300625999999995,0.070538722
KAZ,SVK,0.26512212,0.24308409
KAZ,SVN,0.22987968000000003,0.23685066
KAZ,SWE,0.12393038999999995,0.1380699
KAZ,THA,0.02666968000000003,0.042392131
KAZ,TUN,0.02192324000000001,0.043397345
KAZ,TWN,0.001593230000000001,0.0073946295
KAZ,UKR,0.4562043,0.41365382
KAZ,URY,0.09390253000000004,0.12506457
KAZ,USA,0.13793277999999998,0.14961526
KAZ,UZB,0.25131649,0.17410865
KAZ,VEN,0.07466561000000005,0.11324857
KAZ,ZAF,0.039176639999999985,0.050392359
KOR,KOR,1.0,1.0
KOR,LBN,0.030530150000000034,0.053772103
KOR,LTU,0.05917083999999995,0.065036245
KOR,MAR,0.014109609999999995,0.034041647
KOR,MCO,0.03549515999999997,0.097428635
KOR,MDA,0.03610062999999997,0.068012953
KOR,MEX,0.03189801999999997,0.090611517
KOR,NLD,0.11187093999999997,0.13530019
KOR,NOR,0.11121559000000003,0.099960767
KOR,NZL,0.15764648000000003,0.19250698
KOR,PAK,0.06693727000000005,0.06497252
KOR,PER,0.021625820000000018,0.076275185
KOR,PHL,0.05524247999999998,0.076435946
KOR,POL,0.06888061999999995,0.09009923
KOR,PRT,0.052632330000000005,0.12159327
KOR,ROU,0.06416129999999998,0.10882227
KOR,RUS,0.039171040000000046,0.055759557
KOR,SLV,0.025074719999999995,0.087819345
KOR,SRB,0.03421580999999996,0.010500064
KOR,SVK,0.055039700000000025,0.068955325
KOR,SVN,0.07494705999999995,0.099174522
KOR,SWE,0.10800052000000004,0.14636947
KOR,THA,0.03262412999999997,0.055769585
KOR,TUN,0.012659610000000043,0.037586663
KOR,TWN,0.0028498799999999713,0.048032764
KOR,UKR,0.04327177999999998,0.055379584
KOR,URY,0.054737449999999965,0.11158752
KOR,USA,0.15215975000000004,0.19234698
KOR,UZB,0.015888750000000007,0.020828906
KOR,VEN,0.02453654999999999,0.08628916
KOR,ZAF,0.04015886999999996,0.055847891
LBN,LBN,1.0,1.0
LBN,LTU,0.07012463000000002,0.071369641
LBN,MAR,0.43740773,0.14698988
LBN,MCO,0.16360885000000003,0.18488875
LBN,MDA,0.08163058999999995,0.10672269
LBN,MEX,0.11383396000000001,0.15837707
LBN,NLD,0.12414616,0.14841749
LBN,NOR,0.11644924000000001,0.10371801
LBN,NZL,0.14104395999999997,0.18915242
LBN,PAK,0.09038389000000002,0.072438002
LBN,PER,0.10151761999999998,0.14141777
LBN,PHL,0.04924702999999997,0.07953243
LBN,POL,0.07755016999999997,0.10062069
LBN,PRT,0.13484364999999998,0.19326627
LBN,ROU,0.11195414999999997,0.15719797
LBN,RUS,0.052745280000000005,0.063957088
LBN,SLV,0.11686832000000003,0.16274677
LBN,SRB,0.38976485000000005,0.015393423
LBN,SVK,0.06584190999999995,0.075077511
LBN,SVN,0.39532053,0.1077343
LBN,SWE,0.11413686999999995,0.15267949
LBN,THA,0.028429990000000016,0.050397646
LBN,TUN,0.47211242,0.16861156
LBN,TWN,0.0012017500000000014,0.0045448132
LBN,UKR,0.058339180000000046,0.063264355
LBN,URY,0.12542993000000002,0.17135747
LBN,USA,0.15073872,0.20254524
LBN,UZB,0.01924621999999998,0.020289982
LBN,VEN,0.11728090000000002,0.16138393
LBN,ZAF,0.037303509999999984,0.052779403
LTU,LTU,1.0,1.0
LTU,MAR,0.03895824999999997,0.048234213
LTU,MCO,0.15166645999999995,0.15188529
LTU,MDA,0.46166348,0.25234962
LTU,MEX,0.13777488000000004,0.14883476
LTU,NLD,0.24434029999999995,0.19595511
LTU,NOR,0.24566047999999996,0.12304262
LTU,NZL,0.27005428,0.21923846
LTU,PAK,0.21208435000000003,0.081303626
LTU,PER,0.11714475999999996,0.13058491
LTU,PHL,0.09355760000000002,0.089968137
LTU,POL,0.40190857999999996,0.28589547
LTU,PRT,0.16820449000000004,0.18611404
LTU,ROU,0.34410995,0.17616665
LTU,RUS,0.5030397799999999,0.38610217
LTU,SLV,0.13494991999999995,0.15034628
LTU,SRB,0.37275738,0.060655586
LTU,SVK,0.38020604999999996,0.24458021
LTU,SVN,0.35602694999999995,0.25601664
LTU,SWE,0.24071175,0.20406321
LTU,THA,0.0538497,0.05950854
LTU,TUN,0.04126065999999995,0.054977626
LTU,TWN,0.0001272599999999624,0.0065358812
LTU,UKR,0.53052303,0.35581368
LTU,URY,0.17263143999999997,0.17046054
LTU,USA,0.27418613000000003,0.22881232
LTU,UZB,0.16784948,0.12650731
LTU,VEN,0.13279122,0.14793421
LTU,ZAF,0.07790852000000004,0.068680935
MAR,MAR,1.0,1.0
MAR,MCO,0.13804793000000004,0.1445525
MAR,MDA,0.060392320000000055,0.082127191
MAR,MEX,0.10180771,0.13000216
MAR,NLD,0.07055014000000004,0.098835796
MAR,NOR,0.06293647999999996,0.064014323
MAR,NZL,0.06820660999999995,0.1166554
MAR,PAK,0.05590457000000004,0.04811085
MAR,PER,0.09420388999999996,0.1183559
MAR,PHL,0.02255594999999999,0.050864652
MAR,POL,0.04232263999999997,0.067281783
MAR,PRT,0.10808222999999995,0.1473712
MAR,ROU,0.07793647000000004,0.11534325
MAR,RUS,0.030840280000000053,0.045897368
MAR,SLV,0.10836703000000003,0.13607834
MAR,SRB,0.37543976,0.011177152
MAR,SVK,0.0370819,0.05082665
MAR,SVN,0.36267119999999997,0.070850298
MAR,SWE,0.06173211000000001,0.095984563
MAR,THA,0.013558150000000047,0.032489032
MAR,TUN,0.48478615,0.15018575
MAR,TWN,0.001178149999999989,0.0036623639
MAR,UKR,0.03431200999999995,0.045210741
MAR,URY,0.10185087000000004,0.13377388
MAR,USA,0.08014600999999999,0.12942138
MAR,UZB,0.01005297999999999,0.014936836
MAR,VEN,0.10884373999999997,0.13380039
MAR,ZAF,0.018068850000000025,0.033762567
MCO,MCO,1.0,1.0
MCO,MDA,0.28644495999999997,0.292808
MCO,MEX,0.50537622,0.45036992
MCO,NLD,0.20380889999999996,0.30250204
MCO,NOR,0.16771804999999995,0.19045818
MCO,NZL,0.17810988000000005,0.34492132
MCO,PAK,0.22576302000000004,0.11991844
MCO,PER,0.47657591,0.41343504
MCO,PHL,0.057398740000000004,0.15052424
MCO,POL,0.15654259999999998,0.21429564
MCO,PRT,0.5162777000000001,0.52575046
MCO,ROU,0.36845326,0.40645465
MCO,RUS,0.13154160999999998,0.14550717
MCO,SLV,0.5473963,0.4752523
MCO,SRB,0.40619766999999996,0.038393654
MCO,SVK,0.14422714999999997,0.15774941
MCO,SVN,0.3920182,0.21999392
MCO,SWE,0.18889206999999997,0.29368445
MCO,THA,0.03629822000000005,0.092373207
MCO,TUN,0.18264806,0.18225572
MCO,TWN,7.617000000004204e-05,0.008039915
MCO,UKR,0.14268064000000003,0.14284924
MCO,URY,0.47739226,0.45588547
MCO,USA,0.23891806999999998,0.39245039
MCO,UZB,0.04425573000000005,0.044976793
MCO,VEN,0.53832898,0.46750364
MCO,ZAF,0.049614550000000035,0.096867733
MDA,MDA,1.0,1.0
MDA,MEX,0.26745920999999995,0.29933259
MDA,NLD,0.17675823000000002,0.20799033
MDA,NOR,0.17950642000000006,0.12768294
MDA,NZL,0.17173052,0.2254554
MDA,PAK,0.18791979999999997,0.086651884
MDA,PER,0.24784994000000005,0.27514672
MDA,PHL,0.057502390000000014,0.10009282
MDA,POL,0.29197216000000004,0.28075045
MDA,PRT,0.26587092999999995,0.34189278
MDA,ROU,0.46976459000000004,0.4874396
MDA,RUS,0.4241783,0.41693702
MDA,SLV,0.28474706000000005,0.31628761
MDA,SRB,0.31190699,0.071145818
MDA,SVK,0.28885775999999996,0.25352788
MDA,SVN,0.26689082,0.27590278
MDA,SWE,0.17935060999999997,0.21021229
MDA,THA,0.03388791999999996,0.066586897
MDA,TUN,0.07228427999999998,0.099671818
MDA,TWN,7.796000000004355e-05,0.0078946007
MDA,UKR,0.44617301,0.39376098
MDA,URY,0.27030849,0.30318412
MDA,USA,0.20026559,0.25714812
MDA,UZB,0.14870536,0.13722792
MDA,VEN,0.28021978999999997,0.3113693
MDA,ZAF,0.052076279999999975,0.071492516
MEX,MEX,1.0,1.0
MEX,NLD,0.17479467000000004,0.27854627
MEX,NOR,0.15124917000000004,0.18143456
MEX,NZL,0.16205901,0.32974881
MEX,PAK,0.22692990000000002,0.11544807
MEX,PER,0.7840586,0.79435819
MEX,PHL,0.05252992999999995,0.15876739
MEX,POL,0.14193051999999995,0.20670678
MEX,PRT,0.58924866,0.63312924
MEX,ROU,0.33232301,0.40125769
MEX,RUS,0.12143219000000005,0.14941365
MEX,SLV,0.900353469,0.91253656
MEX,SRB,0.42685746999999996,0.035701975
MEX,SVK,0.13108401999999997,0.15373169
MEX,SVN,0.40949804,0.20746362
MEX,SWE,0.17189306000000004,0.28034297
MEX,THA,0.03157805999999996,0.088269137
MEX,TUN,0.11978126,0.1494406
MEX,TWN,0.00018596999999997976,0.0080284867
MEX,UKR,0.13240766999999998,0.14600191
MEX,URY,0.74273509,0.78619003
MEX,USA,0.27383226000000005,0.43975583
MEX,UZB,0.04119419999999996,0.046501268
MEX,VEN,0.88436341,0.89608401
MEX,ZAF,0.04511516999999998,0.093246959
NLD,NLD,1.0,1.0
NLD,NOR,0.39930761000000004,0.2653372
NLD,NZL,0.50285801,0.49603325
NLD,PAK,0.25837027999999995,0.16764438
NLD,PER,0.13896143000000005,0.23922983
NLD,PHL,0.17763417999999997,0.1978016
NLD,POL,0.28327698,0.28573227
NLD,PRT,0.23793529999999996,0.36405689
NLD,ROU,0.26572764000000004,0.31916791
NLD,RUS,0.17126523999999999,0.16638672
NLD,SLV,0.1605742,0.27577949
NLD,SRB,0.18805510000000003,0.031631604
NLD,SVK,0.23745941999999998,0.21853532
NLD,SVN,0.33799356,0.31649706
NLD,SWE,0.41393596,0.47037259
NLD,THA,0.10175765000000003,0.12586156
NLD,TUN,0.0713895,0.1089069
NLD,TWN,0.0014632300000000376,0.0072703557
NLD,UKR,0.18765741999999996,0.1652406
NLD,URY,0.24264956000000004,0.33097678
NLD,USA,0.49804503,0.5075919
NLD,UZB,0.05523794999999998,0.049836993
NLD,VEN,0.15738171,0.27079207
NLD,ZAF,0.15923964999999995,0.15086065
NOR,NOR,1.0,1.0
NOR,NZL,0.49400908,0.36609945
NOR,PAK,0.25599735999999995,0.12191086
NOR,PER,0.11669523000000004,0.15312392
NOR,PHL,0.17644875999999998,0.14456683
NOR,POL,0.27248329000000004,0.17698303
NOR,PRT,0.21332109,0.23948608
NOR,ROU,0.25401735000000003,0.21061291
NOR,RUS,0.18264477999999995,0.099483036
NOR,SLV,0.13481927000000005,0.17643346
NOR,SRB,0.17926710999999995,0.019636648
NOR,SVK,0.22850221000000004,0.12804429
NOR,SVN,0.29638851,0.19087793
NOR,SWE,0.47592621999999996,0.286461
NOR,THA,0.10162645999999997,0.091306694
NOR,TUN,0.06176530999999996,0.070288986
NOR,TWN,0.0013476599999999728,0.0047484878
NOR,UKR,0.20190585000000005,0.10055782
NOR,URY,0.22005785,0.22196314
NOR,USA,0.48845536,0.37362063
NOR,UZB,0.05888397000000001,0.02905814
NOR,VEN,0.13226253,0.17335123
NOR,ZAF,0.13691723,0.096027702
NZL,NZL,1.0,1.0
NZL,PAK,0.31279676999999995,0.22936407
NZL,PER,0.11612051999999995,0.27705371
NZL,PHL,0.25557417000000004,0.27258489
NZL,POL,0.31247789000000004,0.31536192
NZL,PRT,0.25141901,0.43841672
NZL,ROU,0.29537040000000003,0.38557428
NZL,RUS,0.18121516999999998,0.17178132
NZL,SLV,0.13435352,0.31922576
NZL,SRB,0.17137234999999995,0.032931674
NZL,SVK,0.25113660000000004,0.2297214
NZL,SVN,0.34884596,0.34939903
NZL,SWE,0.48160875000000003,0.53253084
