countrycode_1,countrycode_2,lingdist_tree_weighted,lingprox_CogNet_weighted,lingprox_GLED_weighted,common_official
AGO,FIN,.95446658,.11623561,.08043991,0
AGO,FJI,.96921551,.04101989,.024119472,0
AGO,FLK,.93650985,.19808163,.11902452,0
AGO,FRA,.7947346,.26399928,.27722371,0
AGO,FRO,.93688381,.059120499,.10701885,0
AGO,FSM,.97752506,.070424944,.042133547,0
AGO,GAB,.70819128,.18933363,.21916167,0
AGO,GBR,.89038044,.20955458,.16520202,0
AGO,GEO,.97439957,.045883328,.047505829,0
AGO,GGY,.93577856,.19738683,.11860703,0
AGO,GHA,.8310169,.064204969,.03984097,0
AGO,GIB,.82812077,.24826781,.21710879,0
AGO,GIN,.88188493,.07459268,.086327612,0
AGO,GLP,.87415546,.15141124,.17031464,0
AGO,GMB,.89162362,.062021147,.068005793,0
AGO,GNB,.90319818,.055291899,.055576343,1
AGO,GNQ,.68551725,.22875336,.25641546,0
AGO,GRC,.92496896,.11389205,.13776141,0
AGO,GRD,.99650598,.0099046947,.0059515946,0
AGO,GRL,.99387014,.02039914,.012078155,0
AGO,GTM,.69530153,.2987144,.33326679,0
AGO,GUF,.86116463,.16338325,.18106097,0
AGO,GUM,.93061376,.13374999,.095300794,0
AGO,GUY,.99002153,.027427107,.016723502,0
AGO,HKG,.98240948,.055571727,.031852089,0
AGO,HND,.62644047,.36669421,.40875596,0
AGO,HRV,.8101415,.13591506,.14706174,0
AGO,HTI,.91700172,.13144997,.11212713,0
AGO,HUN,.97177809,.078946777,.045620326,0
AGO,IDN,.99993241,.024613902,.000072188188,0
AGO,IMN,.93657243,.19464284,.11845193,0
AGO,IND,.93146205,.055596899,.095489375,0
AGO,IOT,.93650985,.19808163,.11902452,0
AGO,IRL,.91544139,.1833947,.14333397,0
AGO,IRN,.9499715,.00031340367,.071499608,0
AGO,IRQ,.98358655,.037673134,.02585393,0
AGO,ISL,.93676531,.14326176,.11867444,0
AGO,ISR,.96558547,.08004164,.057002418,0
AGO,ITA,.78930444,.20472001,.3253625,0
AGO,JAM,.99399787,.012165297,.011813632,0
AGO,JEY,.914226,.20750234,.13336115,0
AGO,JOR,.98912996,.038428321,.020385234,0
AGO,JPN,.99330592,.071343035,.011106643,0
AGO,KAZ,.9638418,.062688939,.067715004,0
AGO,KEN,.80846179,.080274537,.053799227,0
AGO,KGZ,.9788934,.037346069,.039681695,0
AGO,KHM,.98360157,.046278704,.027578095,0
AGO,KIR,.98461473,.049857683,.02884265,0
AGO,KNA,.99704874,.0048554437,.0072032339,0
AGO,KOR,.98814803,.04813518,.022173135,0
AGO,KWT,.99168873,.013745117,.020685691,0
AGO,LAO,.99259025,.013141818,.010049582,0
AGO,LBN,.94428337,.086290069,.080489002,0
AGO,LBR,.89029306,.0012021613,.0011521578,0
AGO,LBY,.99697405,.0077971476,.0013972101,0
AGO,LCA,.97843647,.054348506,.04004756,0
AGO,LIE,.94715017,.0057203253,.11388874,0
AGO,LKA,.95491558,.049032215,.022039147,0
AGO,LSO,.68070996,.047091663,.03980599,0
AGO,LTU,.93563652,.082258627,.11204395,0
AGO,LUX,.8552323,.19776258,.18274057,0
AGO,LVA,.93591845,.074429579,.098714598,0
AGO,MAC,.98035294,.046761211,.029531516,0
AGO,MAF,.95995134,.075677447,.059710063,0
AGO,MAR,.94993401,.069217749,.067880601,0
AGO,MCO,.73783106,.25371197,.3651244,0
AGO,MDA,.86372036,.17558488,.28783828,0
AGO,MDG,.91893733,.095214166,.10865755,0
AGO,MDV,.94399762,.0041451296,0,0
AGO,MEX,.65421134,.3458952,.38073394,0
AGO,MHL,.96535879,.10807636,.064941593,0
AGO,MKD,.92439502,.052542746,.10619897,0
AGO,MLI,.91514874,.043048058,.048882231,0
AGO,MLT,.91208649,.15628436,.15557776,0
AGO,MMR,.99855292,.0056365975,.0011202384,0
AGO,MNE,.79683852,.057244621,.068137504,0
AGO,MNG,.98282516,.024471371,.032225896,0
AGO,MNP,.96232933,.12908216,.070620954,0
AGO,MOZ,.59070706,.16309789,.16578805,1
AGO,MRT,.97035164,.032864165,.032149952,0
AGO,MSR,.99810201,.0048955535,.0029416708,0
AGO,MTQ,.87563491,.14800769,.1683,0
AGO,MUS,.87850904,.14958552,.16343276,0
AGO,MWI,.63673592,.0094097005,.0063670543,0
AGO,MYS,.98368073,.046919528,.02888215,0
AGO,MYT,.71637213,.12928614,.15967342,0
AGO,NAM,.74044776,.045842577,.035065234,0
AGO,NCL,.80006343,.23857145,.27116117,0
AGO,NER,.96496403,.033700239,.036328986,0
AGO,NFK,.96696579,.10280327,.061536491,0
AGO,NGA,.91360664,.029555649,.019591939,0
AGO,NIC,.62851566,.36433756,.40636382,0
AGO,NIU,.97821414,.067969188,.040841747,0
AGO,NLD,.92473775,.15055744,.12193429,0
AGO,NOR,.93627506,.094525091,.13731489,0
AGO,NPL,.950504,.0014239603,.0018857662,0
AGO,NRU,.96763849,.10136355,.060667839,0
AGO,NZL,.9367221,.17124279,.11007292,0
AGO,OMN,.98757279,.01014515,.012865643,0
AGO,PAK,.88958412,.062879384,.032187533,0
AGO,PAN,.68675292,.31635332,.34741813,0
AGO,PCN,.9995665,.0008151693,0,0
AGO,PER,.67059177,.32296962,.36029783,0
AGO,PHL,.98034549,.08247,.036074471,0
AGO,PLW,.9628821,.11859174,.069584638,0
AGO,PNG,.99442476,.026427379,.010110687,0
AGO,POL,.93530142,.1139169,.12070981,0
AGO,PRI,.72389728,.31496489,.31828594,0
AGO,PRK,.99998695,.013756713,.000024523628,0
AGO,PRT,.64290947,.38754806,.38405237,1
AGO,PRY,.79969299,.19683816,.21892452,0
AGO,PSE,.99997681,.007527783,.000041377669,0
AGO,PYF,.78514981,.25625947,.29139343,0
AGO,QAT,.98421276,.017872009,.014575394,0
AGO,REU,.83655792,.17964494,.20586672,0
AGO,ROU,.83492321,.22735743,.32416302,0
AGO,RUS,.94141203,.084465973,.1087092,0
AGO,RWA,.66673011,.043752264,.053827252,0
AGO,SAU,.98701292,.01024255,.0077081281,0
AGO,SDN,.99865359,.0047100447,.000010687571,0
AGO,SEN,.87698925,.040182043,.044665672,0
AGO,SGP,.97410762,.074149728,.045136739,0
AGO,SHN,.93650985,.19808163,.11902452,0
AGO,SLB,.98681432,.040611636,.024386054,0
AGO,SLE,.95850426,.015500445,.0091385394,0
AGO,SLV,.62174577,.37108651,.41382676,0
AGO,SMR,.75524902,.22144118,.43769157,0
AGO,SOM,.9928332,.004654103,.00079377036,0
AGO,SPM,.72802377,.32439575,.36887139,0
AGO,SRB,.7791248,.020330833,.038741942,0
AGO,SSD,.98787123,.0024668083,7.6534161e-06,0
AGO,STP,.66257787,.34835598,.35188103,1
AGO,SUR,.97044092,.0581403,.038272124,0
AGO,SVK,.93856984,.084983967,.106578,0
AGO,SVN,.79417872,.11396842,.11499324,0
AGO,SWE,.92666715,.14952575,.12992698,0
AGO,SWZ,.64490151,.014109286,.031211715,0
AGO,SXM,.93184811,.099518336,.092861094,0
AGO,SYC,.90520161,.13731024,.13483192,0
AGO,SYR,.99723196,.0071529946,.0059000775,0
AGO,TCA,.98677105,.027492467,.016104404,0
AGO,TCD,.94907022,.051273685,.057217464,0
AGO,TGO,.79780424,.10929132,.12396414,0
AGO,THA,.98779452,.048722945,.021874029,0
AGO,TJK,.95154893,.017922092,.10217544,0
AGO,TKL,.97905332,.065376267,.039268613,0
AGO,TKM,.98670924,.021706678,.020398078,0
AGO,TLS,.98487067,.018144555,.015459652,1
AGO,TON,.98491347,.049535498,.028282635,0
AGO,TTO,.92274976,.19575281,.12778279,0
AGO,TUN,.93847752,.08303497,.084789716,0
AGO,TUR,.99313694,.023982113,.014002779,0
AGO,TUV,.99534017,.014560592,.0087357443,0
AGO,TWN,.99997455,.0045002429,.000047633785,0
AGO,TZA,.65071672,.013118108,.025465913,0
AGO,UGA,.80543232,.07918603,.057330109,0
AGO,UKR,.93617225,.083475396,.1245167,0
AGO,URY,.68582833,.33139616,.35231987,0
AGO,USA,.88970655,.21374175,.15947756,0
AGO,UZB,.97990739,.026483376,.038169533,0
AGO,VAT,.76201725,.24778083,.44026342,0
AGO,VCT,.99564034,.0062272456,.011930455,0
AGO,VEN,.62739611,.36548522,.4073751,0
AGO,VGB,.9442153,.071421012,.06693615,0
AGO,VIR,.9218592,.1351411,.10965889,0
AGO,VNM,.99802929,.014305204,.002672818,0
AGO,VUT,.93484259,.10672002,.095920421,0
AGO,WLF,.87810737,.14538565,.16531847,0
AGO,WSM,.97377032,.082793869,.049172599,0
AGO,YEM,.99635732,.015806859,.0072980337,0
AGO,ZAF,.71112311,.049001891,.035904594,0
AGO,ZMB,.6963641,.046581849,.037724957,0
AGO,ZWE,.69860834,.048771687,.033032779,0
AIA,ABW,.9164781,.016933409,.015740385,1
AIA,AFG,.81808335,.0015295749,.0051386817,0
AIA,AGO,.99719065,.0077540856,.004659323,0
AIA,AIA,.075227015,.92477304,.92477304,1
AIA,ALA,.98765755,.016209429,.028696194,0
AIA,ALB,.97963214,.00043234069,.0059578228,0
AIA,AND,.99081832,.018774455,.014547427,0
AIA,ARE,.96770138,.013201538,.013231589,1
AIA,ARG,.99020922,.017201586,.014906436,0
AIA,ARM,.99076074,.0038858587,.006287789,0
AIA,ASM,.98013049,.019980598,.019869514,1
AIA,ATG,.19127251,.8087275,.8087275,1
AIA,AUS,.96365017,.032257017,.032218996,1
AIA,AUT,.97623223,.016200803,.015978128,0
AIA,AZE,.99712539,.0023841753,.0028887382,0
AIA,BDI,.99960083,.0014894098,.00087658362,0
AIA,BEL,.98027021,.01960936,.022029985,0
AIA,BEN,.97807193,.0044310717,.0025927718,0
AIA,BES,.70672274,.01000345,.0096851652,1
AIA,BFA,.95080847,.0036909536,.0021711693,0
AIA,BGD,.98750585,.0076336521,.010709554,0
AIA,BGR,.98717874,.011375668,.013831597,0
AIA,BHR,.9982565,.0011596901,.0015989484,1
AIA,BHS,.43555841,.0038174551,.0036784038,1
AIA,BIH,.99293309,.0013746165,.005552351,0
AIA,BLM,.9680934,.01625088,.0097553106,0
AIA,BLR,.98842281,.0098416144,.011780831,0
AIA,BLZ,.88433176,.019189633,.018179385,1
AIA,BMU,.96211773,.038281538,.038047012,1
AIA,BOL,.99572688,.011565188,.0094140815,0
AIA,BRA,.99285424,.016887723,.010982214,0
AIA,BRB,.30715469,.0055046687,.0055046687,1
AIA,BRN,.98737186,.011146003,.011014632,1
AIA,BTN,.99936664,.00019639939,.00019239847,1
AIA,BWA,.9886263,.013174164,.011385576,1
AIA,CAF,.88284045,.0026938647,.001583898,0
AIA,CAN,.97192651,.027155854,.025648147,1
AIA,CCK,.83007121,.0097864773,.0097864773,1
AIA,CHE,.98104423,.017560642,.02253563,0
AIA,CHL,.99007356,.016310746,.01394489,0
AIA,CHN,.99883503,.00065011287,.0003973892,0
AIA,CIV,.99034852,.0043284218,.0025639525,0
AIA,CMR,.82671762,.011901548,.010187228,1
AIA,COD,.98092324,.0049776281,.0028937506,0
AIA,COG,.94717586,.008188366,.0048120054,0
AIA,COK,.98123842,.018761566,.018761566,1
AIA,COL,.99343407,.015170023,.012639215,0
AIA,COM,.99893659,.0039769365,.0023395461,0
AIA,CPV,.87558377,.0069677746,.0041863993,0
AIA,CRI,.98737901,.015908413,.013465283,0
AIA,CUB,.99482393,.014291553,.011645133,0
AIA,CUW,.822451,.0048852214,.0042522498,0
AIA,CXR,.92347312,.017596912,.017504267,1
AIA,CYM,.96358907,.036868289,.036676474,1
AIA,CYP,.97067404,.01651635,.017603198,0
AIA,CZE,.98676819,.012207625,.013360807,0
AIA,DEU,.97386444,.022226755,.026269335,0
AIA,DJI,.99835175,.0063043567,.0036096119,0
AIA,DMA,.88174802,.021743739,.021209942,1
AIA,DNK,.97556615,.024461791,.030197199,0
AIA,DOM,.98309004,.013858594,.011137748,0
AIA,DZA,.99828345,.0040201996,.0025957534,0
AIA,ECU,.99501806,.013332989,.010947457,0
AIA,EGY,.99415165,.0063699982,.005924874,0
AIA,ERI,1,.00029066243,0,1
AIA,ESH,.99897975,.0039626863,.0022495124,0
AIA,ESP,.98384649,.017309248,.014723678,0
AIA,EST,.98723507,.012204141,.012777166,0
AIA,ETH,.99886024,.00028176027,.000068397632,0
AIA,FIN,.98415899,.018906675,.019453209,0
AIA,FJI,.9899798,.0080257729,.0079326397,1
AIA,FLK,.96085411,.039145909,.039145909,1
AIA,FRA,.98541069,.021235045,.017347625,0
AIA,FRO,.98445976,.010385212,.027374428,0
AIA,FSM,.98610944,.013871596,.013857279,1
AIA,GAB,.99454558,.010681462,.0062820339,0
AIA,GBR,.96484727,.031322598,.03052786,1
AIA,GEO,.99343568,.0036358004,.0033492169,0
AIA,GGY,.96097428,.039008599,.039008599,1
AIA,GHA,.9262594,.012379868,.012313213,1
AIA,GIB,.97516853,.028080851,.027137792,1
AIA,GIN,.88074237,.0042078206,.0024753702,0
AIA,GLP,.8845368,.0085726827,.0049704541,0
AIA,GMB,.85006547,.0041734558,.0028399327,1
AIA,GNB,.75180173,.0023668332,.001587701,0
AIA,GNQ,.95609254,.0097826123,.0072789984,0
AIA,GRC,.97815323,.015573466,.017546736,0
AIA,GRD,.23979387,.0019574165,.0019574165,1
AIA,GRL,.99773735,.0032611548,.0033950277,0
AIA,GTM,.99582326,.011532564,.0093976986,0
AIA,GUF,.87434256,.0089324163,.0051612007,0
AIA,GUM,.98406571,.017718755,.016697377,1
AIA,GUY,.32742175,.0052328315,.0051958361,1
AIA,HKG,.98971879,.010477491,.010265902,0
AIA,HND,.99474669,.014266232,.011650384,0
AIA,HRV,.98311126,.018003434,.019770687,0
AIA,HTI,.85060942,.0076862928,.0033098084,0
AIA,HUN,.98445702,.010856049,.0097999284,0
AIA,IDN,.98536181,.0023340017,7.3069800e-06,0
AIA,IMN,.96149176,.038407177,.038470801,1
AIA,IND,.93707269,.0082157804,.0088625988,1
AIA,IOT,.96085411,.039145909,.039145909,1
AIA,IRL,.96926665,.030141357,.029763622,1
AIA,IRN,.99325347,.000026335589,.0057739913,0
AIA,IRQ,.99296242,.0066840947,.0067247464,0
AIA,ISL,.97098494,.028028093,.032437861,0
AIA,ISR,.9870615,.013076043,.012790868,0
AIA,ITA,.98209536,.015498148,.016032349,0
AIA,JAM,.52629292,.0023624569,.0014072517,1
AIA,JEY,.9629696,.03745516,.03715818,1
AIA,JOR,.99331319,.0069732852,.006686389,0
AIA,JPN,.99683708,.013239292,.0031771772,0
AIA,KAZ,.9932273,.0064277281,.0066197095,0
AIA,KEN,.98408115,.015856924,.015806424,1
AIA,KGZ,.99739528,.0032052223,.0029351739,0
AIA,KHM,.9932645,.007483718,.0066641616,0
AIA,KIR,.99051398,.0096384054,.0094860438,1
AIA,KNA,.080252171,.9196921,.91976571,1
AIA,KOR,.99241883,.0087498911,.0072842706,0
AIA,KWT,.99895531,.0011075177,.0010644514,0
AIA,LAO,.98291808,.00093294424,.00029328652,0
AIA,LBN,.99358356,.0087720547,.0073135635,0
AIA,LBR,.69303173,.00023680764,.00023656001,1
AIA,LBY,.99898833,.00049287133,.000055497872,0
AIA,LCA,.83775002,.0098806741,.009844223,1
AIA,LIE,.98195213,.00093361555,.024627361,0
AIA,LKA,.54819298,.0084844865,.0071391515,1
AIA,LSO,.99259585,.0087216217,.0074094739,1
AIA,LTU,.71879435,.010126734,.012441753,0
AIA,LUX,.98247707,.019747218,.017633768,0
AIA,LVA,.72098428,.010117263,.013397955,0
AIA,MAC,.99293131,.0074365651,.0071391263,0
AIA,MAF,.47192046,.48122758,.47999939,0
AIA,MAR,.99703538,.0053584175,.0039388645,0
AIA,MCO,.99254954,.015762417,.013012573,0
AIA,MDA,.59346032,.010211814,.010197103,0
AIA,MDG,.99761564,.0053790826,.0031781895,0
AIA,MDV,.25435716,.00027651421,0,1
AIA,MEX,.99331808,.014949934,.012543518,0
AIA,MHL,.97864139,.021358605,.021358605,1
AIA,MKD,.98592347,.0038742854,.0091989646,0
AIA,MLI,.97714466,.0024723001,.0014149479,0
AIA,MLT,.98446339,.018218612,.01711623,1
AIA,MMR,.42163932,.00062124635,.000085798565,0
AIA,MNE,.98594618,.0076328558,.0085589709,0
AIA,MNG,.99788141,.0020346062,.0023812852,0
AIA,MNP,.9767735,.023778725,.023226487,1
AIA,MOZ,.99817777,.0056108739,.0033837729,0
AIA,MRT,.98426682,.0018840185,.00093826267,0
AIA,MSR,.061925769,.93807423,.93807423,1
AIA,MTQ,.88201934,.0083492091,.0049116593,0
AIA,MUS,.89783132,.010971463,.0079770023,1
AIA,MWI,.99822932,.0017756007,.0017720502,1
AIA,MYS,.99050367,.0089506852,.0088555282,1
AIA,MYT,.9980498,.0072931135,.004290381,0
AIA,NAM,.99171472,.0078416653,.0087023713,1
AIA,NCL,.9933933,.013465564,.007913555,0
AIA,NER,.96377194,.0019874794,.0010564065,0
AIA,NFK,.79412693,.020335827,.020238701,1
AIA,NGA,.82207489,.0057568164,.0056927367,1
AIA,NIC,.9934656,.014098414,.011495393,0
AIA,NIU,.98656762,.01343242,.01343242,1
AIA,NLD,.97206581,.023114897,.028452931,0
AIA,NOR,.97025669,.017266583,.031689607,0
AIA,NPL,.994174,.00018331857,.00015897819,0
AIA,NRU,.98004699,.020018741,.019953012,1
AIA,NZL,.96546513,.032417804,.032441497,1
AIA,OMN,.99375898,.00089486776,.00089352066,0
AIA,PAK,.94901323,.010617532,.009262342,1
AIA,PAN,.96750665,.014323972,.012071269,0
AIA,PCN,.6156584,.000201092,0,1
AIA,PER,.99546772,.012482047,.010174961,0
AIA,PHL,.98796898,.012645307,.011542926,1
AIA,PLW,.97711438,.023016149,.022885652,1
AIA,PNG,.82739615,.0052962159,.0033252984,1
AIA,POL,.98549187,.014606535,.015574248,0
AIA,PRI,.98373777,.022428598,.020641707,1
AIA,PRK,.99999839,.0017914019,1.8151787e-06,0
AIA,PRT,.98683739,.020140463,.015062329,0
AIA,PRY,.99712217,.0076521807,.006229857,0
AIA,PSE,.9999969,.00049326697,1.5470592e-06,0
AIA,PYF,.99613452,.014466514,.0085040117,0
AIA,QAT,.99069822,.0013483722,.00098867191,0
AIA,REU,.9240765,.01019316,.0060283542,0
AIA,ROU,.57845294,.017824184,.016744811,0
AIA,RUS,.99012631,.0077543794,.0090423655,0
AIA,RWA,.99484158,.0060423161,.0054538576,1
AIA,SAU,.99760228,.00078047684,.00048396722,0
AIA,SDN,.9986971,.0002973316,0,1
AIA,SEN,.67734921,.0022913837,.0013018234,0
AIA,SGP,.98345721,.013803062,.013514566,1
AIA,SHN,.96085411,.039145909,.039145909,1
AIA,SLB,.83448988,.0080221714,.0080203153,1
AIA,SLE,.66331136,.0030635227,.002909505,1
AIA,SLV,.99474329,.014386265,.011745873,0
AIA,SMR,.99304742,.010962574,.012616647,0
AIA,SOM,.99998438,.00037688547,.000014103542,0
AIA,SPM,.99510676,.018299371,.010765125,0
AIA,SRB,.98935354,.0014669613,.002385464,0
AIA,SSD,.98109925,.00015504906,0,1
AIA,STP,.95069212,.013892801,.0088014081,0
AIA,SUR,.75757724,.010441542,.011439818,0
AIA,SVK,.9880501,.010576366,.011878776,0
AIA,SVN,.98426551,.016228655,.018333547,0
AIA,SWE,.97548723,.024940468,.031204853,0
AIA,SWZ,.99743253,.0026099889,.002632637,1
AIA,SXM,.58802938,.36664823,.36672729,1
AIA,SYC,.88432992,.013356233,.011089889,1
AIA,SYR,.99890798,.00048242437,.000349118,0
AIA,TCA,.44233611,.0025967457,.0019330315,1
AIA,TCD,.99084109,.0029024538,.0016698317,0
AIA,TGO,.99396098,.0061752885,.0036129407,0
AIA,THA,.98671544,.0079264669,.0065947957,0
AIA,TJK,.9893688,.0016461763,.006727254,0
AIA,TKL,.98708498,.012917091,.012915033,1
AIA,TKM,.99663591,.001884853,.0014294991,0
AIA,TLS,.90411568,.0010432723,.00068533618,0
AIA,TON,.99069816,.0096056117,.0093018599,1
AIA,TTO,.93805069,.035539672,.035393078,1
AIA,TUN,.99734104,.0058562015,.00393125,0
AIA,TUR,.99841338,.0021957916,.00089923374,0
AIA,TUV,.99712694,.002874939,.0028730943,1
AIA,TWN,.99996644,.0003101413,.00001566625,0
AIA,TZA,.99733102,.0025679015,.002575573,1
AIA,UGA,.98434937,.015579411,.015568806,1
AIA,UKR,.98784697,.007756792,.0095749507,0
AIA,URY,.98850244,.018674135,.016582223,0
AIA,USA,.96563858,.032936379,.03251671,1
AIA,UZB,.9972046,.0022133826,.0027835395,0
AIA,VAT,.99288255,.012266612,.01272242,0
AIA,VCT,.25232202,.00097111327,.0011117572,1
AIA,VEN,.9948557,.014131346,.011503791,0
AIA,VGB,.39392054,.0066946875,.0063612103,1
AIA,VIR,.6321665,.018379839,.01768616,1
AIA,VNM,.99966443,.0012330655,.000078003395,0
AIA,VUT,.90600026,.012663006,.011120717,1
AIA,WLF,.99780697,.0082012974,.0048246463,0
AIA,WSM,.98382765,.016251026,.016172348,1
AIA,YEM,.99799073,.0023408027,.0020171707,0
AIA,ZAF,.99144512,.0084187118,.0091002872,1
AIA,ZMB,.9909116,.009031604,.0091277752,1
AIA,ZWE,.99058348,.0094201267,.0094419578,1
ALA,ABW,.865596,.19189054,.32524607,0
ALA,AFG,.87042606,.017068071,.11651304,0
ALA,AGO,.94702029,.093728483,.11258429,0
ALA,AIA,.98765755,.016209427,.028696192,0
ALA,ALA,.10238883,.91336888,.8976112,1
ALA,ALB,.82884532,.0053028278,.17362419,0
ALA,AND,.86538452,.20345978,.32642561,0
ALA,ARE,.87559772,.1440063,.25598314,0
ALA,ARG,.86278003,.18634495,.33342683,0
ALA,ARM,.82262152,.083672523,.20593497,0
ALA,ASM,.83996469,.21251048,.37208208,0
ALA,ATG,.94796127,.068342835,.12099003,0
ALA,AUS,.73307711,.34516433,.60901278,0
ALA,AUT,.75084788,.18315934,.31656432,0
ALA,AZE,.94835472,.050486248,.077452913,0
ALA,BDI,.99142736,.015854333,.021185862,0
ALA,BEL,.79062414,.29038253,.53775805,0
ALA,BEN,.97468722,.047242504,.062648997,0
ALA,BES,.91755807,.12502211,.20092386,0
ALA,BFA,.9788031,.039260756,.052461844,0
ALA,BGD,.84267908,.095616281,.26504815,0
ALA,BGR,.8324616,.18212089,.31267941,0
ALA,BHR,.96914989,.017274296,.035834815,0
ALA,BHS,.97037292,.040928818,.068882823,0
ALA,BIH,.85544711,.023741417,.16981937,0
ALA,BLM,.90561277,.17306203,.2330059,0
ALA,BLR,.82609242,.17473371,.29520911,0
ALA,BLZ,.84304744,.20435879,.36456209,0
ALA,BMU,.69238669,.40582001,.71439815,0
ALA,BOL,.90956849,.12522525,.22747193,0
ALA,BRA,.87794936,.20104957,.25577864,0
ALA,BRB,.95566362,.058227226,.10308196,0
ALA,BRN,.91005468,.11884554,.20666108,0
ALA,BTN,.98688263,.0032273277,.0058111418,0
ALA,BWA,.90811414,.15562844,.21360056,0
ALA,CAF,.98453659,.028660133,.038271636,0
ALA,CAN,.78011471,.29399845,.50192952,0
ALA,CCK,.92117667,.1035193,.18326432,0
ALA,CHE,.79276389,.19403525,.53473091,0
ALA,CHL,.87272602,.17645827,.31822652,0
ALA,CHN,.99675697,.01056249,.0074757324,0
ALA,CIV,.97498995,.046123125,.061954275,0
ALA,CMR,.91375738,.12614954,.20407344,0
ALA,COD,.97161555,.053619973,.069953561,0
ALA,COG,.95302117,.087164238,.11627222,0
ALA,COK,.84888846,.1984559,.35133433,0
ALA,COL,.88234788,.16386229,.29731941,0
ALA,COM,.97715944,.042299684,.056530319,0
ALA,CPV,.95239729,.084210664,.10115574,0
ALA,CRI,.87622708,.17149512,.31035784,0
ALA,CUB,.88964576,.15472321,.2813828,0
ALA,CUW,.96001559,.082933344,.10481378,0
ALA,CXR,.85901511,.18749735,.32778981,0
ALA,CYM,.70391691,.39054605,.68941206,0
ALA,CYP,.80475551,.1918858,.35424444,0
ALA,CZE,.81844932,.20810138,.3332375,0
ALA,DEU,.75540972,.37639236,.62431681,0
ALA,DJI,.96462065,.069195293,.087218843,0
ALA,DMA,.83941197,.21614808,.37415627,0
ALA,DNK,.56413573,.51484317,.75819337,0
ALA,DOM,.89465511,.15064515,.26822233,0
ALA,DZA,.9763394,.044836886,.057394449,0
ALA,ECU,.89630973,.14490338,.26385206,0
ALA,EGY,.95183092,.069835834,.11174782,0
ALA,ERI,.98781651,.0054793162,0,0
ALA,ESH,.97810251,.043827809,.054354839,0
ALA,ESP,.8604933,.19071899,.32691747,0
ALA,EST,.84888709,.17687955,.29254451,0
ALA,ETH,.97986317,.0059652054,.0012828648,0
ALA,FIN,.68182039,.42219457,.48014268,1
ALA,FJI,.89287287,.085059948,.14854884,0
ALA,FLK,.68470657,.41407719,.73305726,0
ALA,FRA,.84407294,.238451,.37593687,0
ALA,FRO,.52307475,.35719082,.80452436,0
ALA,FSM,.88838911,.14680244,.25949529,0
ALA,GAB,.93866962,.11361261,.15179242,0
ALA,GBR,.73926544,.34663093,.59663785,0
ALA,GEO,.93779981,.074852534,.091498807,0
ALA,GGY,.68544388,.41262475,.73048598,0
ALA,GHA,.90068901,.13125005,.23095416,0
ALA,GIB,.77552319,.29828945,.53075939,0
ALA,GIN,.97583324,.044755425,.059812229,0
ALA,GLP,.95147431,.092409983,.12010081,0
ALA,GMB,.97388184,.044333536,.06350565,0
ALA,GNB,.98362476,.02750105,.036162321,0
ALA,GNQ,.93043703,.10540279,.17589463,0
ALA,GRC,.78821242,.18985352,.36432493,0
ALA,GRD,.98423421,.020705141,.036655132,0
ALA,GRL,.94243234,.077556975,.088510215,0
ALA,GTM,.91095048,.12483259,.22707607,0
ALA,GUF,.94579273,.096582934,.12470981,0
ALA,GUM,.86356181,.19103387,.32014704,0
ALA,GUY,.95731032,.055595234,.097409025,0
ALA,HKG,.91681802,.11301439,.19231826,0
ALA,HND,.88979745,.15439016,.2807703,0
ALA,HRV,.79541355,.27259669,.47344169,0
ALA,HTI,.96775717,.091707662,.079751015,0
ALA,HUN,.89970684,.16500127,.22138429,0
ALA,IDN,.99991506,.034974232,.00016905267,0
ALA,IMN,.68803227,.40666223,.7214784,0
ALA,IND,.85735083,.10157887,.19571768,0
ALA,IOT,.68470657,.41407719,.73305726,0
ALA,IRL,.73895752,.33203614,.58032078,0
ALA,IRN,.87979829,.00055640348,.12325986,0
ALA,IRQ,.93422347,.073273599,.13024624,0
ALA,ISL,.61368829,.48785132,.77848011,0
ALA,ISR,.88980246,.14601359,.24834715,0
ALA,ITA,.83110821,.18902123,.33603203,0
ALA,JAM,.98596603,.023987409,.028711271,0
ALA,JEY,.69749761,.3973147,.69826466,0
ALA,JOR,.94609594,.075775422,.12525319,0
ALA,JPN,.97416919,.15860282,.059751917,0
ALA,KAZ,.90181786,.11449506,.16120075,0
ALA,KEN,.87235689,.16826531,.29616195,0
ALA,KGZ,.94755197,.067509279,.07865952,0
ALA,KHM,.94591868,.08207798,.12607148,0
ALA,KIR,.92359644,.10279572,.17763831,0
